구분,상품명,금융회사,상품유형,최초판매일,판매여부,중도해지,납입원금_24년4분기,적립금_24년4분기,수익률_24년4분기,적립률_24년4분기,공시이율_24년4분기,납입원금_24년,적립금_24년,수익률_24년,적립률_24년,공시이율_24년,장기수익율_3년,장기수익율_5년,장기수익율_7년,장기수익율_10년,장기수수료율_3년,장기수수료율_5년,장기수수료율_7년,장기수수료율_10년
연금저축손해보험,연금저축미래골드보험  (L6.04),KB손해보험,금리연동형,2006-04-03,중단,불가능,72552,87656,2.17,0,0,72552,87656,2.17,0,0,2.11,2,2,1.91,0.13,0.17,0.19,0.39
연금저축손해보험,연금저축손해보험 노후보장설계보험(0505.6),삼성화재해상보험,금리연동형,2005-05-01,중단,불가능,64876,87398,2.24,0,0,64876,87398,2.24,0,0,2.12,2.1,2.14,2.26,0.16,0.18,0.2,0.26
연금저축손해보험,연금저축손해보험 골드연금보험1204,한화손해보험,금리연동형,2012-04-01,중단,불가능,80127,87368,2.67,0,0,80127,87368,2.67,0,0,2.55,1.87,1.52,1.08,0.37,0.65,0.87,1.33
연금저축손해보험,연금저축손해보험 노후웰스보험(Hi1404),현대해상화재보험,금리연동형,2014-04-01,중단,불가능,83425,86141,2.44,0,0,83425,86141,2.44,0,0,2.1,1.8,1.63,0.71,0.61,0.73,0.92,1.83
연금저축손해보험,연금저축손해보험 미래로(路)보험0904,DB손해보험,금리연동형,2009-04-01,중단,불가능,68665,85507,3.42,0,0,68665,85507,3.42,0,0,3.21,3.02,2.67,2.26,0.23,0.23,0.46,0.82
연금저축손해보험,연금저축LIG행복연금보험(L7.11),KB손해보험,금리연동형,2007-11-12,중단,불가능,69075,85306,3.22,0,0,69075,85306,3.22,0,0,2.94,2.56,2.43,2.25,0.19,0.21,0.22,0.54
연금저축손해보험,연금저축손해보험삼성화재연금보험아름다운생활Ⅱ(1601.8),삼성화재해상보험,금리연동형,2016-01-01,중단,불가능,85014,83703,1.42,0,0,85014,83703,1.42,0,0,1.07,0.51,-0.08,0,1.01,1.36,1.96,0
연금저축손해보험,연금저축손해보험 다이렉트미래설계보험1204,DB손해보험,금리연동형,2012-04-02,중단,불가능,69568,78093,2.92,0,0,69568,78093,2.92,0,0,2.63,2.25,1.86,1.48,0.45,0.68,0.94,1.49
연금저축손해보험,연금저축손해보험 노후웰스보험(Hi1601),현대해상화재보험,금리연동형,2016-01-04,중단,불가능,77117,76758,1.27,0,0,77117,76758,1.27,0,0,1,0.68,0.24,0,1.01,1.23,1.68,0
연금저축손해보험,연금저축손해보험 삼성명품 연금보험(0910),삼성화재해상보험,금리연동형,2009-10-01,중단,불가능,60380,76520,3.21,0,0,60380,76520,3.21,0,0,2.89,2.46,2.32,2.18,0.17,0.18,0.34,0.55
연금저축손해보험,연금저축손해보험 미래로(路)연금보험1104,DB손해보험,금리연동형,2011-04-01,중단,불가능,63223,75068,3,0,0,63223,75068,3,0,0,2.88,2.57,2.27,2.02,0.22,0.43,0.67,1.03
연금저축손해보험,(유)LIG멀티플러스연금보험,KB손해보험,금리연동형,2011-04-01,중단,불가능,64427,74210,3.02,0,0,64427,74210,3.02,0,0,2.79,2.43,2.19,1.91,0.17,0.37,0.6,0.94
연금저축손해보험,연금저축손해보험 (유)LIG멀티플러스연금보험(L12.04),KB손해보험,금리연동형,2012-04-01,중단,불가능,67826,74202,2.74,0,0,67826,74202,2.74,0,0,2.47,2.16,1.82,1.35,0.46,0.69,0.97,1.55
연금저축손해보험,연금저축손해보험 하이라이프노후웰스보험(Hi0904),현대해상화재보험,금리연동형,2009-04-01,중단,불가능,63178,71192,2.68,0,0,63178,71192,2.68,0,0,2.65,2.32,2.04,1.78,0.18,0.22,0.4,0.72
연금저축손해보험,노후생활지킴이보험1106,메리츠화재해상보험,금리연동형,2011-06-01,중단,불가능,56937,68851,3.75,0,0,56937,68851,3.75,0,0,3.73,3.04,2.67,2.26,0.26,0.54,0.76,1.14
연금저축손해보험,연금저축손해보험 스마트연금보험1404,DB손해보험,금리연동형,2014-04-01,중단,불가능,59877,66950,2.91,0,0,59877,66950,2.91,0,0,2.58,2.08,1.83,1.23,0.62,0.73,0.91,1.86
연금저축손해보험,연금저축손해보험 미래로보험0711,DB손해보험,금리연동형,2007-11-01,중단,불가능,47405,66763,3.8,0,0,47405,66763,3.8,0,0,3.63,3.46,3.23,2.82,0.19,0.22,0.24,0.61
연금저축손해보험,노후생활지킴이보험1004,메리츠화재해상보험,금리연동형,2010-04-01,중단,불가능,51148,65497,3.97,0,0,51148,65497,3.97,0,0,3.93,3.39,3.02,2.67,0.25,0.37,0.6,0.92
연금저축손해보험,연금저축미래골드보험  (L5.05),KB손해보험,금리연동형,2005-05-02,중단,불가능,51736,65372,2.27,0,0,51736,65372,2.27,0,0,2.23,2.13,2.13,2.17,0.13,0.15,0.17,0.23
연금저축손해보험,연금저축손해보험 노후웰스보험(Hi1703),현대해상화재보험,금리연동형,2017-03-02,중단,불가능,65051,62917,0.63,0,0,65051,62917,0.63,0,0,0.28,-0.11,-1.13,0,0.13,0.87,2.12,0
연금저축손해보험,연금저축손해보험 하이라이프노후웰스보험(Hi0908),현대해상화재보험,금리연동형,2009-08-01,중단,불가능,55410,62758,2.67,0,0,55410,62758,2.67,0,0,2.64,2.29,1.97,1.71,0.19,0.24,0.45,0.78
연금저축손해보험,연금저축손해보험노후웰스보험(Hi2004),현대해상화재보험,금리연동형,2020-04-01,중단,불가능,66493,62577,-0.58,0,0,66493,62577,-0.58,0,0,-2.31,0,0,0,3.4,0,0,0
연금저축손해보험,연금저축손해보험 스마트연금보험1601,DB손해보험,금리연동형,2016-01-01,중단,불가능,60731,61959,1.65,0,0,60731,61959,1.65,0,0,1.38,0.97,0.51,0,0.93,1.14,1.57,0
연금저축손해보험,연금저축손해보험 노후사랑보험(Hi0604),현대해상화재보험,금리연동형,2006-04-03,중단,불가능,54398,60643,1.78,0,0,54398,60643,1.78,0,0,2.17,1.94,1.86,1.79,0.36,0.37,0.39,0.52
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 직장인단체(1404.2),삼성화재해상보험,금리연동형,2014-04-21,중단,불가능,56371,60115,2.34,0,0,56371,60115,2.34,0,0,2.11,1.6,1.31,0.22,0.55,0.69,0.86,1.7
연금저축손해보험,연금저축손해보험 골드연금보험1004,한화손해보험,금리연동형,2010-04-01,중단,불가능,51014,59886,3.1,0,0,51014,59886,3.1,0,0,3.04,2.48,2.1,1.76,0.19,0.28,0.51,0.83
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 아름다운생활∥(1303.1),삼성화재해상보험,금리연동형,2013-03-05,중단,불가능,53003,59081,2.71,0,0,53003,59081,2.71,0,0,2.43,2.17,1.91,1.38,0.36,0.48,0.64,1.07
연금저축손해보험,연금저축미래골드보험  (L3.10),KB손해보험,금리연동형,2003-10-01,중단,불가능,45031,59048,2.33,0,0,45031,59048,2.33,0,0,2.29,2.21,2.21,2.31,0.13,0.13,0.15,0.17
연금저축손해보험,연금저축미래골드보험 (L7.04),KB손해보험,금리연동형,2007-04-02,중단,불가능,48837,58147,2.15,0,0,48837,58147,2.15,0,0,2.09,2.03,2.03,1.88,0.16,0.18,0.2,0.44
연금저축손해보험,연금저축손해보험 KB멀티플러스연금보험(17.01),KB손해보험,금리연동형,2017-01-01,중단,불가능,55509,56414,1.28,0,0,55509,56414,1.28,0,0,1.02,0.62,-0.07,0,0.87,1.12,1.86,0
연금저축손해보험,연금저축손해보험 골드연금보험1004,한화손해보험,금리연동형,2010-11-19,중단,불가능,48681,56083,3.03,0,0,48681,56083,3.03,0,0,2.96,2.33,1.97,1.61,0.2,0.37,0.6,0.94
연금저축손해보험,연금저축손해보험 LIG멀티플러스연금보험(L14.04),KB손해보험,금리연동형,2014-04-01,중단,불가능,51025,54983,2.63,0,0,51025,54983,2.63,0,0,2.22,1.78,1.56,0.61,0.62,0.74,0.92,1.85
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 직장인단체(1501.3),삼성화재해상보험,금리연동형,2015-01-01,중단,불가능,51906,53749,1.81,0,0,51906,53749,1.81,0,0,1.57,1.15,0.83,-3.87,0.71,0.9,1.17,4.16
연금저축손해보험,연금저축손해보험 무배당 삼성화재 다이렉트 연금저축(1704.4),삼성화재해상보험,금리연동형,2017-04-01,중단,불가능,52131,53058,1.33,0,0,52131,53058,1.33,0,0,1.01,0.47,-0.5,0,0.87,1.32,2.32,0
연금저축손해보험,연금저축손해보험 스마트연금보험1701,DB손해보험,금리연동형,2017-01-01,중단,불가능,52201,52639,1.03,0,0,52201,52639,1.03,0,0,0.81,0.5,-0.07,0,0.79,1.04,1.71,0
연금저축손해보험,연금저축손해보험 삼성명품 연금보험(0904),삼성화재해상보험,금리연동형,2009-04-01,중단,불가능,39851,52229,3.35,0,0,39851,52229,3.35,0,0,2.84,2.57,2.45,2.35,0.18,0.18,0.3,0.51
연금저축손해보험,노후생활지킴이보험1204,메리츠화재해상보험,금리연동형,2012-04-01,중단,불가능,44575,52157,3.61,0,0,44575,52157,3.61,0,0,3.53,2.92,2.53,1.99,0.38,0.61,0.85,1.36
연금저축손해보험,연금저축손해보험 뉴하이노후사랑보험,현대해상화재보험,금리연동형,2003-10-01,중단,불가능,42598,51269,2.07,0,0,42598,51269,2.07,0,0,2.73,2.43,2.29,2.32,0.28,0.27,0.28,0.29
연금저축손해보험,연금저축손해보험 노후웰스보험(Hi1304),현대해상화재보험,금리연동형,2013-04-01,중단,불가능,47006,51034,2.8,0,0,47006,51034,2.8,0,0,2.52,2.12,1.93,1.54,0.42,0.57,0.71,1.13
연금저축손해보험,연금저축손해보험삼성화재연금보험직장인단체(1704.6),삼성화재해상보험,금리연동형,2017-04-01,중단,불가능,50202,51030,1.13,0,0,50202,51030,1.13,0,0,0.9,0.54,-0.28,0,0.77,1.01,1.79,0
연금저축손해보험,(유)LIG플래티넘연금보험,KB손해보험,금리연동형,2009-11-16,중단,불가능,42460,49899,3.06,0,0,42460,49899,3.06,0,0,2.83,2.47,2.23,1.92,0.19,0.19,0.46,0.81
연금저축손해보험,연금저축손해보험 스마트연금보험1307,DB손해보험,금리연동형,2013-07-01,중단,불가능,42410,49116,3.32,0,0,42410,49116,3.32,0,0,2.85,2.33,2.09,1.84,0.43,0.56,0.69,1.15
연금저축손해보험,연금저축손해보험노후웰스보험(Hi1904),현대해상화재보험,금리연동형,2019-04-01,중단,불가능,51575,48772,0.11,0,0,51575,48772,0.11,0,0,-0.57,-2.66,0,0,1.72,3.65,0,0
연금저축손해보험,연금저축손해보험 노후사랑보험(Hi0505),현대해상화재보험,금리연동형,2005-05-02,중단,불가능,38517,47173,2.19,0,0,38517,47173,2.19,0,0,2.59,2.34,2.24,2.22,0.25,0.26,0.27,0.33
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 소득공제단체(1104.6),삼성화재해상보험,금리연동형,2011-04-01,중단,불가능,42169,46680,2.36,0,0,42169,46680,2.36,0,0,2.08,1.83,1.74,1.57,0.4,0.46,0.53,0.7
연금저축손해보험,연금저축손해보험 현대하이라이프연금보험(Hi1104),현대해상화재보험,금리연동형,2011-04-01,중단,불가능,37514,45162,3.19,0,0,37514,45162,3.19,0,0,2.55,2.42,2.29,2.14,0.33,0.47,0.59,0.82
연금저축손해보험,연금저축손해보험 삼성명품 행복한노후보험(0711),삼성화재해상보험,금리연동형,2007-11-05,중단,불가능,31175,44749,3.81,0,0,31175,44749,3.81,0,0,3.23,2.77,2.69,2.64,0.18,0.18,0.18,0.39
연금저축손해보험,연금저축손해보험 노후웰스플러스보험(Hi0902),현대해상화재보험,금리연동형,2009-02-01,중단,불가능,36723,44364,2.88,0,0,36723,44364,2.88,0,0,3.44,2.83,2.46,2.1,0.21,0.22,0.36,0.67
연금저축손해보험,연금저축손해보험 KB멀티플러스연금보험(18.04),KB손해보험,금리연동형,2018-04-01,중단,불가능,43945,44282,1.16,0,0,43945,44282,1.16,0,0,0.82,0.17,0,0,1.05,1.54,0,0
연금저축손해보험,연금저축손해보험 (유)LIG멀티플러스연금보험,KB손해보험,금리연동형,2011-11-01,중단,불가능,39587,43981,2.9,0,0,39587,43981,2.9,0,0,2.59,2.18,1.9,1.54,0.28,0.63,0.88,1.33
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 아름다운생활Ⅱ(2101.12),삼성화재해상보험,금리연동형,2021-01-01,중단,불가능,44395,43746,0.35,0,0,44395,43746,0.35,0,0,-1,0,0,0,2.59,0,0,0
연금저축손해보험,LIG매직연금저축보험,KB손해보험,금리연동형,2010-04-01,중단,불가능,36439,43535,3.12,0,0,36439,43535,3.12,0,0,2.9,2.59,2.44,2.27,0.19,0.28,0.43,0.65
연금저축손해보험,연금저축손해보험 미래로보험0611,DB손해보험,금리연동형,2006-11-01,중단,불가능,32896,43463,1.24,0,0,32896,43463,1.24,0,0,1.21,1.25,1.31,1.44,1.23,1.14,1.12,1.12
연금저축손해보험,연금저축손해보험 스마트연금보험1304,DB손해보험,금리연동형,2013-04-01,중단,불가능,36873,42938,3.36,0,0,36873,42938,3.36,0,0,2.93,2.4,2.15,1.93,0.39,0.52,0.65,1.05
연금저축손해보험,연금저축손해보험 LIG멀티플러스연금보험(15.01),KB손해보험,금리연동형,2015-01-02,중단,불가능,40489,42109,1.85,0,0,40489,42109,1.85,0,0,1.58,1.23,0.95,-2.88,0.87,1.01,1.26,4.34
연금저축손해보험,연금저축손해보험행복한동행연금보험(1801),롯데손해보험,금리연동형,2018-01-02,중단,불가능,40071,41460,1.38,0,0,40071,41460,1.38,0,0,1.17,0.94,-0.68,0,0.56,0.73,2.33,0
연금저축손해보험,연금저축손해보험무배당삼성화재연금보험아름다운생활(1704.4),삼성화재해상보험,금리연동형,2017-04-01,중단,불가능,40989,41268,1.18,0,0,40989,41268,1.18,0,0,0.83,0.31,-0.77,0,1.04,1.47,2.58,0
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 직장인단체(1808.8),삼성화재해상보험,금리연동형,2018-08-13,중단,불가능,41177,41255,0.87,0,0,41177,41255,0.87,0,0,0.53,-0.05,0,0,1.03,1.47,0,0
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험1106,DB손해보험,금리연동형,2011-06-01,중단,불가능,32810,40704,3.17,0,0,32810,40704,3.17,0,0,3.08,2.7,2.47,2.3,0.18,0.38,0.53,0.79
연금저축손해보험,연금저축손해보험롯데3L명품연금보험(1106),롯데손해보험,금리연동형,2011-06-01,중단,불가능,35948,40661,3.06,0,0,35948,40661,3.06,0,0,2.88,2.4,2.04,1.5,0.12,0.53,0.83,1.31
연금저축손해보험,연금저축손해보험삼성화재연금보험직장인단체(1601.4),삼성화재해상보험,금리연동형,2016-01-01,중단,불가능,39999,40534,1.42,0,0,39999,40534,1.42,0,0,1.15,0.68,0.24,0,0.95,1.19,1.63,0
연금저축손해보험,연금저축손해보험 LIG멀티플러스연금보험(L13.07),KB손해보험,금리연동형,2013-07-01,중단,불가능,35977,39680,2.97,0,0,35977,39680,2.97,0,0,2.45,1.98,1.81,1.36,0.44,0.59,0.74,1.23
연금저축손해보험,연금저축손해보험 하이노후사랑보험,현대해상화재보험,금리연동형,2002-01-02,중단,불가능,31966,39488,1.93,0,0,31966,39488,1.93,0,0,2.2,2.04,1.99,2.08,0.42,0.42,0.42,0.44
연금저축손해보험,연금저축손해보험 스마트연금보험1804,DB손해보험,금리연동형,2018-04-01,중단,불가능,39675,39435,0.91,0,0,39675,39435,0.91,0,0,0.54,-0.05,0,0,1.04,1.55,0,0
연금저축손해보험,연금저축손해보험 미래로보험0704,DB손해보험,금리연동형,2007-04-01,중단,불가능,31081,39138,1.15,0,0,31081,39138,1.15,0,0,1.15,1.17,1.22,1.31,1.16,1.1,1.09,1.16
연금저축손해보험,연금저축손해보험 스마트연금보험1401,DB손해보험,금리연동형,2014-01-01,중단,불가능,34319,38791,3.27,0,0,34319,38791,3.27,0,0,2.75,2.24,1.98,1.56,0.51,0.63,0.79,1.41
연금저축손해보험,연금저축손해보험 삼성명품 연금보험Ⅱ(1304),삼성화재해상보험,금리연동형,2013-04-01,중단,불가능,34527,38671,2.96,0,0,34527,38671,2.96,0,0,2.61,2.13,1.88,1.4,0.35,0.44,0.58,0.99
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험1204,DB손해보험,금리연동형,2012-04-02,중단,불가능,32017,38657,3.12,0,0,32017,38657,3.12,0,0,2.89,2.59,2.36,2.17,0.28,0.43,0.6,0.94
연금저축손해보험,(유)파워업연금보험,KB손해보험,금리연동형,2009-10-01,중단,불가능,32929,38430,2.97,0,0,32929,38430,2.97,0,0,2.62,2.32,2.14,1.89,0.21,0.22,0.45,0.78
연금저축손해보험,연금저축손해보험행복한동행연금보험(1306),롯데손해보험,금리연동형,2013-06-25,중단,불가능,34222,38368,2.74,0,0,34222,38368,2.74,0,0,2.7,2.36,2.15,1.71,0.44,0.55,0.69,1.05
연금저축손해보험,연금저축손해보험 삼성명품 연금보험Ⅱ(1501),삼성화재해상보험,금리연동형,2015-01-01,중단,불가능,36486,38320,2.08,0,0,36486,38320,2.08,0,0,1.9,1.51,1.16,-3.1,0.53,0.71,1.01,4.1
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 마이뷰티플라이프(1104.2),삼성화재해상보험,금리연동형,2011-04-01,중단,불가능,31820,37265,2.8,0,0,31820,37265,2.8,0,0,2.55,2.28,2.11,1.87,0.22,0.37,0.48,0.69
연금저축손해보험,연금저축손해보험롯데3L명품보험(1007),롯데손해보험,금리연동형,2010-07-05,중단,불가능,31667,37077,3.2,0,0,31667,37077,3.2,0,0,2.99,2.56,2.23,1.78,0.09,0.3,0.62,1.04
연금저축손해보험,노후생활지킴이보험0804,메리츠화재해상보험,금리연동형,2008-04-01,중단,불가능,25631,36733,4.46,0,0,25631,36733,4.46,0,0,4.28,3.8,3.51,3.21,0.27,0.28,0.36,0.63
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험0910,DB손해보험,금리연동형,2009-10-01,중단,불가능,26703,36299,3.41,0,0,26703,36299,3.41,0,0,3.16,2.97,2.75,2.56,0.17,0.13,0.29,0.5
연금저축손해보험,연금저축LIG행복연금보험,KB손해보험,금리연동형,2009-02-02,중단,불가능,30232,36201,3.12,0,0,30232,36201,3.12,0,0,2.83,2.48,2.35,2.13,0.21,0.22,0.36,0.68
연금저축손해보험,연금저축손해보험 현대하이라이프연금보험(Hi1010),현대해상화재보험,금리연동형,2010-11-18,중단,불가능,29196,36017,3.09,0,0,29196,36017,3.09,0,0,2.47,2.32,2.23,2.08,0.38,0.46,0.58,0.79
연금저축손해보험,연금저축손해보험 KB멀티플러스연금보험(15.06),KB손해보험,금리연동형,2015-06-24,중단,불가능,33923,35145,1.82,0,0,33923,35145,1.82,0,0,1.54,1.2,0.85,0,0.91,1.07,1.39,0
연금저축손해보험,연금저축손해보험삼성화재연금보험아름다운생활Ⅱ(1611.9),삼성화재해상보험,금리연동형,2016-11-01,중단,불가능,34171,35142,1.75,0,0,34171,35142,1.75,0,0,1.42,0.96,0.45,0,0.75,0.97,1.49,0
연금저축손해보험,연금저축손해보험 미래행복보험0508,DB손해보험,금리연동형,2005-08-01,중단,불가능,22956,34369,2.58,0,0,22956,34369,2.58,0,0,2.49,2.4,2.34,2.4,0.17,0.2,0.22,0.31
연금저축손해보험,노후생활지킴이보험0910,메리츠화재해상보험,금리연동형,2009-10-01,중단,불가능,25595,34306,4.14,0,0,25595,34306,4.14,0,0,4.09,3.63,3.21,2.9,0.25,0.26,0.49,0.8
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험1004,DB손해보험,금리연동형,2010-04-01,중단,불가능,25257,33086,3.15,0,0,25257,33086,3.15,0,0,2.96,2.81,2.59,2.42,0.18,0.22,0.38,0.6
연금저축손해보험,연금저축손해보험 다이렉트미래설계보험1106,DB손해보험,금리연동형,2011-06-01,중단,불가능,28578,32936,3.1,0,0,28578,32936,3.1,0,0,2.89,2.4,2.06,1.73,0.28,0.61,0.84,1.24
연금저축손해보험,연금저축손해보험롯데3L명품보험(0805),롯데손해보험,금리연동형,2008-05-02,중단,불가능,24450,32282,3.81,0,0,24450,32282,3.81,0,0,3.63,3.13,2.89,2.48,0.06,0.06,0.19,0.6
